"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"100129098",0.0916641064157593,0.65472488673851,4.07324214398997,0.160738022340398,0.872299741293492,NA
"100129101",1.54100968028333,0.322536931063504,1.91931479961461,0.168047957077321,0.866545551211535,NA
"100129104",1.85059450065515,0.925761078829216,1.67301771102503,0.553348044511746,0.580025108288047,NA
"100129118",30.406708894501,1.26434761995817,0.67631193671517,1.86947405674824,0.0615568897465896,NA
"100129119",1.35980669682193,1.11309693012777,1.82686478284538,0.609293550666675,0.542329881154289,NA
"100129128",0.443073127320549,0.721483392962923,3.17274589759175,0.227400307572869,0.820112481143176,NA
"100129135",0.0916641064157593,0.65472488673851,4.07324214398997,0.160738022340398,0.872299741293492,NA
"100129138",4.48836196053252,0.236153239390114,1.29386143230891,0.182518184322642,0.855176085010706,NA
"100129144",0.183328212831519,1.19333886991056,4.05655778810265,0.294175242223954,0.768623997910732,NA
"100129148",1.20217782452345,-0.403529804731635,1.90082920361119,-0.212291458888053,0.831879658398869,NA
"100129195",381.222483483302,0.401998563492865,0.554821670658849,0.724554545635344,0.468725352921181,0.695003940299001
"100129196",2.55591169118504,-0.660544279135343,1.41229444535364,-0.467710031225068,0.639991966569655,NA
"100129201",4.39588316517237,-0.79357113435539,1.1731248388269,-0.676459237832644,0.4987491177662,NA
"100129203",8.74598252919748,0.854184244097765,0.863362420360212,0.989369265969883,0.322482505895593,NA
"100129204",0,NA,NA,NA,NA,NA
"100129215",2.3392028957942,-3.84359019198384,1.77864605919,-2.16096405022494,0.0306981165223043,NA
"100129216",0.998023056871961,2.01777788018776,2.19448288774244,0.919477609717676,0.357845811674799,NA
"100129223",0.24937029544385,0.798520679423359,4.06835036396453,0.196276281044097,0.844393925287349,NA
"100129233",13.5448728187855,0.777437208961439,0.739788510425488,1.05089116417109,0.293308578986145,NA
"100129239",0,NA,NA,NA,NA,NA
"100129250",225.672604026825,1.17193912322607,0.813355584899142,1.4408693380662,0.149621599917939,0.456482392969428
"100129268",1.1610321354271,-1.38285569793459,2.07924441779519,-0.665076066141831,0.506001841990415,NA
"100129269",2.41477518926826,0.480458524344823,1.43824810834159,0.334058165318103,0.738335667628249,NA
"100129271",0,NA,NA,NA,NA,NA
"100129307",0,NA,NA,NA,NA,NA
"100129316",0.571413178201448,0.838555829671079,2.9359081109847,0.285620597774713,0.775168725637203,NA
"100129345",0.445417642581641,0.553668425266929,3.46232274563502,0.159912424676453,0.872950060998767,NA
"100129354",1.30615802416362,-0.906078040023943,2.20510502508938,-0.410900174692232,0.68114573433409,NA
"100129387",88.0224139026186,0.324447820880164,0.484345562625988,0.669868469778267,0.502941641018008,0.715200785403323
"100129396",0.426609878670513,2.1534354610827,3.46115555949427,0.622172399959205,0.533828512369083,NA
"100129405",21.4917111179798,-0.89415019470542,0.73065104828632,-1.22377186319321,0.221038301388947,NA
"100129407",0,NA,NA,NA,NA,NA
"100129409",0.24937029544385,0.798520679423359,4.06835036396453,0.196276281044097,0.844393925287349,NA
"100129413",0.656988655012351,1.27655591822478,2.71439121805543,0.470291794982781,0.638146558747551,NA
"100129424",48.4585339353503,-0.719927654415542,0.636269122550469,-1.13148293528645,0.257851881887738,NA
"100129427",0.865551650009954,-1.35983812080526,2.83365105363438,-0.479889053050891,0.631306285631652,NA
"100129434",0.84834697162796,1.15529151142242,2.33328953136225,0.495134228261814,0.620505374026392,NA
"100129461",0.341111718589218,-1.35738027785788,4.06378017349985,-0.334019120106309,0.738365130709346,NA
"100129463",0.24937029544385,0.798520679423359,4.06835036396453,0.196276281044097,0.844393925287349,NA
"100129478",2.94595206385169,1.46528290599064,1.43191888477925,1.02330021732798,0.306165921033107,NA
"100129482",341.384618393557,0.885853973832654,0.573122470061899,1.54566261158279,0.12218607134702,0.432484353976546
"100129484",65.6284972187833,0.818986643133648,0.626262693191625,1.30773659685817,0.190962665842658,0.492938869031681
"100129492",5.16656566101439,-0.642774885342151,1.06315634613238,-0.604591119340517,0.545450708822107,NA
"100129503",0.341111718589218,-1.35738027785788,4.06378017349985,-0.334019120106309,0.738365130709346,NA
"100129515",0.51153704192358,-2.48683577255558,3.32026457851014,-0.748987230912622,0.45386490173052,NA
"100129518",6.02138457855798,-0.266610682924856,0.932509086615246,-0.285906793565497,0.774949510335626,NA
"100129534",1.237371520355,-0.40836716417299,2.03801172828933,-0.200375276797727,0.841187093642785,NA
"100129543",2.95833280950786,1.54464141770796,1.38759071135109,1.11318229869379,0.265630143455849,NA
"100129550",27.4870246031574,1.12017877880707,0.584180525743683,1.9175216040984,0.0551716990316333,NA
"100129583",216.076492178491,0.68296726851617,0.556837680188475,1.22651051251597,0.220006621751756,0.517541092849808
"100129596",0,NA,NA,NA,NA,NA
"100129597",0.341034401859609,1.64052547799076,3.81924383114326,0.429541959225914,0.667528865311809,NA
"100129617",5.94111339228436,-1.19334829692904,0.998877792295758,-1.19468898611343,0.232208567211673,NA
"100129620",0.183328212831519,1.19333886991056,4.05655778810265,0.294175242223954,0.768623997910732,NA
"100129626",0,NA,NA,NA,NA,NA
"100129633",2.76948883022674,0.107662850142979,1.47843292051269,0.0728222759715361,0.941947544355396,NA
"100129637",7.7256460855561,-0.636451646916979,1.03103267406671,-0.617295322374814,0.537039951591019,NA
"100129654",2.46617639465066,0.464568748042376,1.6272825258125,0.285487455726483,0.775270713588897,NA
"100129697",2.96011899223857,-1.61664200642971,1.41014997994208,-1.14643266987538,0.251616171404064,NA
"100129699",0,NA,NA,NA,NA,NA
"100129702",0.24937029544385,0.798520679423359,4.06835036396453,0.196276281044097,0.844393925287349,NA
"100129703",0,NA,NA,NA,NA,NA
"100129716",9.52213254933219,0.450914099928754,0.8131363687523,0.554536873834152,0.579211477389393,NA
"100129722",0.10203872546094,-1.15345578859314,4.07028431889188,-0.28338457420271,0.776882051948718,NA
"100129726",0.345320391299934,0.558474731460101,3.43450865394341,0.162606878517798,0.870827970806629,NA
"100129744",0,NA,NA,NA,NA,NA
"100129781",2.70350433308844,-0.191587253296843,1.54126691179714,-0.124305045304222,0.901073752711615,NA
"100129786",0,NA,NA,NA,NA,NA
"100129792",95.0054231530322,0.759352151337907,0.645149894968376,1.17701662398183,0.239188871106589,0.532599645053946
"100129794",53.9846531522262,0.219185776025138,0.508182143194219,0.431313415791096,0.666240496836483,NA
"100129827",7.17458335633141,-0.180495510169198,1.0184694990384,-0.177222303014096,0.859333777669799,NA
"100129831",0.571413178201448,0.838555829671079,2.9359081109847,0.285620597774713,0.775168725637203,NA
"100129842",153.7366282231,0.906244082302877,0.570688653439645,1.58798335456782,0.112290103136235,0.422229233805078
"100129845",0.773732910134978,2.92182240724939,2.80498842954276,1.04165221377604,0.297572951502279,NA
"100129858",67.0050889501743,0.598549271449882,0.576370980201735,1.03847919484146,0.299047016408684,0.576337848750485
"100129860",0,NA,NA,NA,NA,NA
"100129885",0,NA,NA,NA,NA,NA
"100129890",1.10275908467837,-2.01571997754674,2.27141673961415,-0.887428512078833,0.374848238582755,NA
"100129898",0,NA,NA,NA,NA,NA
"100129917",35.3884861544231,-0.37239405604415,0.604490011870448,-0.616046665340039,0.537863721233169,NA
"100129924",0.466166880672002,-1.41161483335872,3.07455908852877,-0.459127566819411,0.646142561690412,NA
"100129931",1.16550188005831,-0.154514425322275,2.06457459706681,-0.0748408052398771,0.940341374951936,NA
"100129935",0.988262296831647,-1.07979781029703,2.26273489409404,-0.477209156545652,0.63321319151113,NA
"100129940",9.94520260360825,2.77212900470249,1.10978150142205,2.497905219316,0.0124929591144459,NA
"100129961",11.4389620920786,-0.510992020432796,0.763297494738224,-0.669453291744449,0.503206366460061,NA
"100129973",5.97567663948663,-0.344705304177256,0.990112075883975,-0.348147762837356,0.727729215760694,NA
"100129979",0,NA,NA,NA,NA,NA
"100129999",0.243281665838994,1.4535662124071,4.04125767476682,0.359681646009116,0.719085219069829,NA
"10013",188.764073804007,-0.953061324706954,0.4941509440075,-1.92868461805972,0.0537700269636349,0.338363138748482
"100130000",1.34568796343299,1.4994288108061,2.13313716229414,0.702921892370717,0.482104427093478,NA
"100130009",0.628159059140418,-1.59425839938271,2.78140395216348,-0.573184775315586,0.566519591680892,NA
"100130015",4.66723640752692,0.417868527214561,1.03185345187208,0.404968870779496,0.68550039291834,NA
"100130017",0.274992319247278,1.6236529303859,4.03250917281877,0.402640852333375,0.687212451899398,NA
"100130027",78.6519439175992,-0.622711139856587,0.484477489008993,-1.28532522972399,0.198678657280362,0.498220362510987
"100130071",0,NA,NA,NA,NA,NA
"100130083",0,NA,NA,NA,NA,NA
"100130093",29.0600705128072,-0.543936486026374,0.671136773132668,-0.810470395605711,0.417669873119127,NA
"100130097",2.39652369888797,-0.298928432281979,1.42791797931071,-0.209345660334272,0.834178409567804,NA
"100130100",0,NA,NA,NA,NA,NA
"100130111",5.39932994846693,-0.667174057502572,0.975049221162518,-0.684246541633173,0.49381949753664,NA
"100130148",0.856857433223515,-1.04326314124303,2.22679624669815,-0.468504086438063,0.639424149382007,NA
"100130155",0.0916641064157593,0.65472488673851,4.07324214398997,0.160738022340398,0.872299741293492,NA
"100130156",0.341034401859609,1.64052547799076,3.81924383114326,0.429541959225914,0.667528865311809,NA
"100130157",3.42187764556446,-1.72434504965549,1.28774592119253,-1.33904136000574,0.180557208699292,NA
"100130169",4.46496473191623,0.885249854078027,1.46652467660003,0.603637884996505,0.546084419326354,NA
"100130172",1.74702860538445,-0.27000310595304,1.60209999203964,-0.168530745455717,0.866165758198142,NA
"100130219",24.9594849692761,0.824521794668174,0.589639306181332,1.39834944181046,0.162008157544486,NA
"100130231",1.34933957243296,3.7966704399949,2.39967190577045,1.5821623076326,0.113612522584377,NA
"100130232",0.931980974259629,1.94967424541998,2.41295770307026,0.808001832331833,0.419089527327255,NA
"100130238",0.341111718589218,-1.35738027785788,4.06378017349985,-0.334019120106309,0.738365130709346,NA
"100130249",0.60320114833934,-1.52902198651913,2.89857044823016,-0.527508995840599,0.597840171062784,NA
"100130255",0.925350469558213,3.18200381098085,2.40407318430327,1.32358857948122,0.185639720123338,NA
"100130264",0.570733876584917,0.531034194091974,3.16304247267921,0.167887152537086,0.866672057458265,NA
"100130274",0,NA,NA,NA,NA,NA
"100130275",2.41383560591114,1.34067628465439,1.56526348493969,0.856517958512297,0.391711343747267,NA
"100130285",0.568205606132942,-1.70240423521681,2.87264409617091,-0.592626228040581,0.553431322290311,NA
"100130298",3.07888910522777,-0.782378104727732,1.42910075271039,-0.547461823978398,0.5840614911583,NA
"100130301",0.243281665838994,1.4535662124071,4.04125767476682,0.359681646009116,0.719085219069829,NA
"100130302",1.45611098077263,-2.98015949898285,2.47580620317837,-1.20371275229741,0.228700621652656,NA
"100130311",2.27687786479351,-0.355045128695229,1.52972378553126,-0.232097540780491,0.816462254905437,NA
"100130331",24.9631704845587,-2.83983050244349,0.965076477396393,-2.94259633195584,0.00325472506368109,NA
"100130342",1.17327091192191,-0.713260154219799,1.95650386446303,-0.364558520519741,0.715440982657284,NA
"100130345",0.590220942112575,-1.12793418266944,3.19682613266086,-0.352829380098508,0.72421635637443,NA
"100130348",0.243281665838994,1.4535662124071,4.04125767476682,0.359681646009116,0.719085219069829,NA
"100130357",12.8844388300548,0.403760599949821,0.718678070229288,0.56181010201272,0.574245408582111,NA
"100130361",0,NA,NA,NA,NA,NA
"100130370",0,NA,NA,NA,NA,NA
"100130386",0,NA,NA,NA,NA,NA
"100130401",4.65374939158689,1.73568049375326,1.18016569105443,1.47070916135725,0.141369787563515,NA
"100130417",0.670244331593882,-1.98238813038607,2.71556088954542,-0.730010561728895,0.465383728718987,NA
"100130418",4.34357463979567,0.801155471440068,1.14364581114163,0.700527614087375,0.483597866152711,NA
"100130428",4.39983203478223,1.69667018686477,1.3914665251808,1.21933956452478,0.222715337818198,NA
"100130449",2.22958754097808,1.15858806323014,1.89865738644462,0.610214392286795,0.541719797107903,NA
"100130452",0.518273985086272,2.43698682072695,3.22078894868622,0.756642816264322,0.449263882493528,NA
"100130458",1.81896116397648,-0.223708078882186,1.73969627126669,-0.128590307731879,0.897681835941563,NA
"100130466",3.5084099533462,1.21890328855544,1.24146272036369,0.981828345355677,0.326184421248581,NA
"100130476",4.51716120652763,0.862750873851739,1.12794805580785,0.764885288297984,0.444339855027384,NA
"100130480",0,NA,NA,NA,NA,NA
"100130502",5.87449442953646,1.07893100692541,1.32486860861708,0.814368307851758,0.415433988575191,NA
"100130503",0.931439099163069,3.16238218984448,2.66380246302785,1.18716843074389,0.235161190502811,NA
"100130507",0.957138439696105,1.58986358747051,2.49018580287443,0.638451791683707,0.523179626010108,NA
"100130519",2.10050133837426,0.223354539092973,1.63397031810496,0.136694367466854,0.891272381850413,NA
"100130522",9.20329046413708,-0.997953578185235,0.986886134567818,-1.01121450918171,0.31191377290331,NA
"100130539",0,NA,NA,NA,NA,NA
"100130547",5.22309885770332,1.40797500642748,1.15943607260141,1.21436191239801,0.22460955300475,NA
"100130548",0.341111718589218,-1.35738027785788,4.06378017349985,-0.334019120106309,0.738365130709346,NA
"100130557",6.76215859583945,0.943774805235383,0.91646278328437,1.02980156144817,0.303103167615329,NA
"100130579",1.09517380800565,0.230838507400439,2.32415973815203,0.0993212745282227,0.920883187301446,NA
"100130581",38.2860370538286,-0.407066705269463,0.509805369404723,-0.798474731140586,0.42459505121291,NA
"100130589",10.9485547488922,-1.80726636540234,0.890212125760616,-2.0301524918661,0.0423410412211442,NA
"100130613",0,NA,NA,NA,NA,NA
"100130673",0.10203872546094,-1.15345578859314,4.07028431889188,-0.28338457420271,0.776882051948718,NA
"100130691",40.0522287734208,0.117102405293909,0.510208356449637,0.229518791320439,0.818465717050069,NA
"100130698",2.67549414166738,2.70347180413658,1.64454008108055,1.64390751872722,0.1001953068558,NA
"100130700",1.61721242887117,1.82147932147178,2.03584198947001,0.894705645572211,0.370944459978038,NA
"100130701",0.151617559423235,0.798520679423358,4.06835036396453,0.196276281044097,0.844393925287349,NA
"100130717",28.2645612605653,0.827040711954138,0.741556311735283,1.11527701789607,0.26473173068642,NA
"100130733",13.5587184738078,0.877589078924292,2.30153119940081,0.381306618460252,0.702975743155164,NA
"100130736",0,NA,NA,NA,NA,NA
"100130742",12.4246808381904,0.301664269402153,0.7437053569006,0.405623364956442,0.685019358487554,NA
"100130771",2.24848122191501,2.24017683743396,1.67083575747599,1.34075227167632,0.180000897052001,NA
"100130776",12.1419048554359,-1.40888297297248,0.768169789084579,-1.83407756070624,0.0666424817997185,NA
"100130800",0,NA,NA,NA,NA,NA
"100130815",0.151617559423235,0.798520679423358,4.06835036396453,0.196276281044097,0.844393925287349,NA
"100130825",0.30611617638282,-2.11407789872369,4.0292256846234,-0.524685898531715,0.599801561765669,NA
"100130827",0,NA,NA,NA,NA,NA
"100130830",0,NA,NA,NA,NA,NA
"100130849",0,NA,NA,NA,NA,NA
"100130855",13.674129727075,-0.526172506391402,0.726806091237103,-0.72395170147212,0.469095387358156,NA
"100130856",109.247459213263,0.153198217410702,0.662905365110038,0.231101188003316,0.817236192206741,0.906114391952437
"100130876",2.64000491936236,-0.318897426716252,1.42750399481673,-0.223395120345841,0.823228001776995,NA
"100130880",0.20407745092188,-1.69147726842818,4.05179442348085,-0.417463743625733,0.676339238449147,NA
"100130887",3.24298678181073,-0.00503145596638253,1.38403529941106,-0.00363535234146377,0.997099414882588,NA
"100130889",0,NA,NA,NA,NA,NA
"100130894",10.100552156725,-0.71580486374095,0.844872185509481,-0.847234500102876,0.396864427168609,NA
"100130921",0.524439931420736,0.129914490832643,3.33597419009404,0.0389434939929737,0.968935439660913,NA
"100130932",63.2362541635454,0.862176352349516,0.583731451460526,1.47700856308548,0.139673341897119,0.449768088125841
"100130933",535.4166739296,-0.135867483413708,0.528875046740293,-0.256899024166717,0.79725672390937,0.896106379095776
"100130935",0.353753536165881,0.105285384682498,3.77991914000549,0.0278538722080559,0.977778698799473,NA
"100130938",3.88207098241042,0.953717192602537,1.40302382465187,0.67975837319739,0.496657468139367,NA
"100130950",26.998081457488,-0.361408103279113,0.575800007883208,-0.62766255354484,0.530225021050606,NA
"100130954",0,NA,NA,NA,NA,NA
"100130958",3.53456851942489,0.748350978311515,1.25289544745806,0.597297228455739,0.550308954561591,NA
"100130967",5.57888244158116,0.674824833706108,1.05234877465437,0.641255874439292,0.521356452859781,NA
"100130987",1.13799989936074,0.658469750465647,2.22040891126075,0.296553372275816,0.766807513697938,NA
"100130988",0.511459725193972,0.541887673461345,3.02731760276976,0.178999280738024,0.857938266460828,NA
"100130998",2.99959867751046,-1.84592810344331,1.43183592038183,-1.28920365606629,0.197327294330454,NA
"100131035",0.0916641064157593,0.65472488673851,4.07324214398997,0.160738022340398,0.872299741293492,NA
"100131060",14.6957774136261,-0.854541782766999,0.724735991644918,-1.17910769248187,0.238355295879942,NA
"100131067",168.693014703264,0.686962412982853,0.498922678306375,1.37689153620916,0.168545784367263,0.473653982056406
"100131089",161.248640589331,0.608662403297816,0.467350262131904,1.30236880690147,0.192790340508235,0.493322063824434
"100131091",8.17143562267837,-0.716568155967763,1.01106670418019,-0.70872490707602,0.478495205345804,NA
