Geneid	SRR3617193	SRR3617194	SRR3617195	SRR3617196	SRR3617202	SRR3617214
100216545	121	203	95	404	385	181
10022	0	0	0	0	6	0
10023	1	2	1	6	4	2
100233156	0	0	0	0	0	0
100233209	1	9	0	5	16	3
10024	9	4	1	29	13	4
100240726	2	2	0	2	5	1
100240734	1	0	0	0	1	4
100240735	0	3	0	0	3	3
10025	15	31	63	142	43	25
10026	615	1556	159	565	2457	1558
100268168	11	14	18	27	19	11
100270710	1	0	0	0	0	0
100270746	50	147	55	143	236	170
100270804	11	40	4	17	74	32
100271702	0	0	0	1	0	0
100271715	4	7	4	8	13	5
100271722	16	14	13	53	32	10
100271831	0	0	0	0	1	0
100271832	0	0	2	0	2	1
100271835	0	0	0	0	0	0
100271836	1	4	1	9	14	5
100271840	0	0	0	0	0	0
100271846	0	0	0	0	0	1
100271849	0	0	0	0	0	0
100271874	0	0	0	0	0	0
100271927	3	2	2	7	4	0
100272146	24	39	7	55	161	63
100272147	85	140	6	68	167	142
100272148	2	0	0	0	14	3
100272216	0	0	0	7	2	0
100272217	128	86	55	195	171	93
100272228	9	13	5	43	15	7
100286793	6	4	8	26	9	9
100286844	14	15	7	25	26	19
100286906	0	0	0	0	0	1
100286914	1	0	0	0	0	0
100286925	8	6	4	20	13	8
100286932	0	0	0	0	0	0
100286938	0	0	0	0	0	0
100286939	0	1	0	1	0	0
100286948	4	0	0	0	16	0
100286979	3	1	0	3	12	2
100286988	0	0	0	1	1	0
100287010	0	0	0	0	0	0
100287015	9	9	2	11	17	6
100287029	0	0	0	0	0	0
100287036	26	50	46	255	80	50
100287042	1	1	0	4	3	0
100287045	0	0	0	0	0	0
100287049	1	3	0	0	7	3
100287063	0	4	5	6	12	3
100287066	0	0	0	0	1	0
100287082	5	3	0	10	7	2
100287110	0	0	0	0	0	0
100287114	0	0	0	0	0	0
100287119	18	17	140	43	9	11
100287144	0	0	0	0	0	0
100287146	0	0	0	0	0	0
100287153	1	0	0	2	0	0
100287160	0	0	0	0	1	2
100287163	0	0	0	0	0	0
100287164	13	5	0	5	4	6
100287166	6	5	2	6	15	10
100287171	8	3	9	29	14	12
100287175	0	0	0	0	0	0
100287177	2	3	5	4	7	3
100287178	0	0	0	1	0	0
100287188	0	0	0	0	0	0
100287205	0	0	0	0	0	0
100287216	0	0	0	0	1	0
100287223	0	0	0	0	0	0
100287226	1	0	0	0	1	1
100287227	10	11	11	29	19	6
100287238	0	0	0	0	0	0
100287241	0	0	0	0	0	0
100287250	0	0	0	0	0	0
100287275	0	0	0	0	0	0
100287284	1	1	0	2	4	1
100287290	4	5	3	2	15	6
100287294	0	0	0	0	0	0
100287301	0	0	0	0	2	0
100287313	9	8	10	35	30	15
100287314	3	15	20	12	15	9
100287326	0	0	0	0	0	0
100287327	0	0	0	0	0	0
100287333	0	0	0	0	0	0
100287362	3	0	0	18	13	2
100287364	0	0	0	0	0	0
100287366	2	0	0	0	0	0
100287367	0	0	0	0	1	0
100287368	0	0	0	0	0	0
100287375	2	2	0	0	3	3
100287382	1	0	0	1	4	0
100287387	0	0	0	0	0	0
100287399	0	0	0	0	0	0
100287400	0	0	0	0	0	0
100287404	0	0	0	0	0	0
100287410	0	0	0	0	0	0
100287415	0	0	0	0	0	0
100287421	1	0	0	1	0	0
100287428	1	0	0	0	1	0
100287429	0	0	0	0	0	0
100287437	1	5	2	6	6	3
100287441	0	0	0	0	0	0
100287457	0	0	0	0	0	0
100287466	0	0	0	0	0	0
100287477	2	0	0	4	9	1
100287478	0	0	0	0	0	0
100287493	0	0	0	0	4	0
100287497	7	7	1	10	22	4
100287500	0	0	0	0	0	0
100287506	0	1	0	2	3	1
100287509	0	0	0	0	1	0
100287513	0	0	0	0	0	0
100287515	0	0	0	0	0	0
100287526	0	0	0	0	0	0
100287534	0	0	0	0	0	0
100287541	3	2	0	0	21	5
100287547	1	1	0	0	2	1
100287558	1	2	1	0	3	3
100287559	2	3	2	1	4	2
100287562	0	0	0	0	0	0
100287569	4	1	0	2	7	2
100287576	5	4	4	12	4	3
100287580	396	428	809	884	608	428
100287592	85	116	13	159	125	116
100287593	8	2	1	4	13	4
100287598	3	3	1	1	11	2
100287612	0	0	0	0	0	0
100287616	18	33	11	48	70	45
100287619	0	0	0	0	0	0
100287623	8	9	2	7	14	11
100287628	56	79	7	59	95	92
100287633	0	0	0	0	0	0
100287651	8	4	0	0	25	3
100287654	0	1	0	0	1	0
100287664	0	0	0	0	0	0
100287665	0	0	0	0	0	0
100287704	0	0	0	0	0	0
100287705	0	0	0	0	0	0
100287712	0	0	0	0	0	0
100287718	0	0	0	0	1	0
100287722	3	1	2	1	2	3
100287723	0	0	1	0	1	0
100287728	0	0	0	0	0	0
100287758	0	0	0	0	0	0
100287759	6	13	0	13	20	18
100287765	33	44	17	78	99	60
100287789	0	0	5	6	0	1
100287792	7	6	0	1	9	9
100287798	0	0	0	0	0	0
100287803	629	1217	124	216	1354	1092
100287814	0	0	0	0	1	0
100287819	0	0	0	0	0	0
100287825	0	0	0	1	0	0
100287826	0	0	0	0	0	0
100287834	0	0	0	0	0	0
100287837	0	0	0	0	0	1
100287841	8	7	0	9	24	17
100287846	0	2	0	5	4	1
100287852	0	0	2	2	0	0
100287859	0	1	0	0	0	0
100287879	2	0	0	1	2	1
100287891	0	0	0	0	0	0
100287896	16	24	3	17	52	36
100287898	0	0	0	1	0	0
100287902	2	0	1	4	1	1
100287927	0	0	0	0	0	0
100287932	435	843	173	524	1126	865
100287934	4	5	0	3	9	4
100287944	0	0	0	0	0	0
100287967	12	18	3	16	38	12
100287969	0	0	0	0	0	0
100287981	3	4	0	11	2	1
100288018	0	0	0	0	0	0
100288037	0	0	0	0	1	0
100288039	0	0	1	1	9	1
100288069	2	0	6	7	11	2
100288072	1	3	0	4	0	1
100288077	1	0	0	0	4	0
100288079	3	0	0	1	14	4
100288092	1	3	2	3	4	5
100288102	8	8	7	8	11	14
100288119	0	0	0	0	0	0
100288122	4	0	1	3	13	3
100288123	2	0	0	0	0	0
100288130	0	0	0	0	0	0
100288142	10	13	10	34	26	7
100288144	17	14	5	47	19	16
100288152	6	3	3	24	7	10
100288160	2	2	0	1	0	1
100288162	0	0	0	0	0	0
100288181	0	5	1	6	20	13
100288198	7	6	3	8	20	6
100288207	0	0	0	0	0	0
100288208	0	0	1	0	0	0
100288254	1	2	0	0	6	4
100288255	0	0	0	0	0	0
100288271	0	0	0	2	1	1
100288273	0	0	0	0	0	0
100288287	0	0	0	0	0	0
100288301	0	1	0	0	0	0
100288310	2	3	2	13	9	3
100288312	0	0	0	0	0	0
100288323	0	0	0	0	0	0
100288332	6	10	8	23	15	8
100288336	0	0	0	1	0	0
100288346	1	0	1	1	1	0
100288366	0	2	0	0	0	0
100288367	2	5	1	36	11	3
100288368	0	0	0	0	0	0
100288380	0	0	0	0	0	0
100288413	0	3	8	3	7	3
100288415	0	0	0	2	0	1
100288428	7	12	8	30	33	18
100288432	30	48	25	36	90	67
100288449	3	3	0	2	6	1
100288450	0	0	0	0	0	0
100288465	0	0	0	0	1	0
100288470	0	0	0	0	0	0
100288485	2	0	0	0	13	7
100288486	0	1	0	0	0	0
100288500	0	0	0	0	0	0
100288520	0	0	0	0	0	0
100288527	0	0	0	0	0	0
100288549	0	0	0	0	0	0
100288553	0	0	1	1	0	1
100288560	18	36	3	8	41	33
100288562	0	0	0	0	0	0
100288568	1	0	0	0	1	1
100288570	0	0	3	16	1	2
100288594	0	0	0	4	1	0
100288601	0	0	0	0	0	1
100288619	1	1	0	1	4	1
100288637	2	0	0	2	4	2
100288641	1	4	0	1	2	2
100288646	0	0	0	0	0	0
100288676	0	0	0	0	0	0
100288692	0	0	0	0	0	0
100288695	12	1	4	5	15	3
100288711	0	0	0	0	0	0
100288728	0	0	0	0	0	0
100288730	13	15	3	12	24	10
100288748	50	40	6	42	74	41
100288764	2	5	0	0	0	3
100288778	6	6	7	35	27	4
100288781	0	0	0	0	0	0
100288797	1	0	0	0	0	0
100288798	17	53	1	78	54	31
100288801	0	0	0	0	0	0
100288802	0	0	0	0	2	2
100288805	0	0	0	0	0	0
100288807	0	0	0	1	2	0
100288814	0	1	0	0	0	0
100288822	0	0	0	1	3	1
100288842	4	12	8	15	16	9
100288866	0	1	0	1	2	2
100288902	0	0	0	0	0	0
100288911	0	3	0	8	9	4
100288960	0	1	0	1	1	0
100288963	4	1	1	6	7	2
100288966	0	0	0	0	0	0
100288974	11	20	4	24	46	19
100288997	2	9	1	6	1	4
100289006	0	0	0	0	1	0
100289017	0	1	0	1	1	0
100289019	271	241	83	295	337	205
100289026	0	0	0	0	0	0
100289065	1	1	0	1	4	4
100289079	0	0	0	0	0	0
100289085	0	0	0	0	0	0
100289087	0	0	0	0	0	0
100289090	0	0	0	1	0	0
100289092	1	3	0	9	0	8
100289096	3	1	2	4	6	2
100289097	0	0	0	0	0	0
100289098	113	187	96	398	269	166
100289104	2	6	0	2	2	1
100289105	50	31	9	69	98	54
100289124	1	0	0	1	0	0
100289130	0	0	0	0	0	0
100289134	0	0	0	0	0	0
100289137	6	6	5	55	23	8
100289143	3	1	0	1	6	1
100289150	0	0	0	0	0	0
100289151	1	1	0	4	0	0
100289153	0	0	0	0	0	1
100289178	2	6	3	12	17	5
100289188	0	0	0	0	0	0
100289196	11	4	12	29	8	6
100289200	0	0	0	0	0	0
100289201	1	0	5	7	1	0
100289211	1	2	0	2	6	0
100289222	0	1	0	1	0	0
100289230	32	46	33	56	83	43
100289251	1	0	0	0	5	2
100289255	2	0	0	14	4	0
100289265	0	0	0	0	1	1
100289269	5	8	6	16	22	9
100289274	77	81	38	201	197	90
100289282	0	0	0	0	0	0
100289289	3	4	0	5	16	1
100289290	0	0	0	0	0	0
100289296	0	0	0	0	0	0
100289299	1	3	0	5	5	15
100289308	0	0	0	0	0	0
100289313	0	0	0	0	0	0
100289333	14	17	11	18	26	11
100289338	8	13	4	69	18	16
100289341	27	39	4	13	25	26
100289361	40	52	11	102	91	36
100289373	15	24	21	24	45	24
100289375	0	0	0	1	1	0
100289379	0	0	0	0	0	0
100289383	0	0	0	0	0	0
100289388	7	2	1	0	13	4
100289396	0	1	2	1	0	0
100289410	4	2	4	22	5	3
100289424	0	1	1	0	2	1
100289455	0	0	0	1	0	0
100289462	0	0	2	0	0	0
100289488	14	39	35	107	81	55
100289495	11	12	5	13	24	10
100289509	1	3	0	5	1	0
100289511	0	2	3	5	5	6
100289528	0	0	0	0	0	0
100289548	4	2	1	3	10	1
100289549	0	0	0	0	0	0
100289580	0	0	0	0	0	0
100289627	1	2	2	9	8	3
100289635	35	36	10	32	77	31
100289637	0	0	0	0	0	0
100289656	3	1	1	3	11	2
100289673	0	0	0	0	1	0
100290566	2	1	2	4	0	1
100291105	1	3	0	3	3	3
100292290	2	3	0	0	2	1
100292409	0	0	0	0	0	1
100292680	7	10	2	5	4	5
100293160	9	8	2	2	3	10
100293516	8	12	16	27	47	16
100293612	0	0	0	0	0	0
100293704	16	23	1	27	30	16
100293962	0	2	0	1	3	1
100294005	13	11	3	22	20	0
100294145	0	0	0	0	0	1
100294360	0	0	0	0	0	0
100294362	5	2	0	22	13	7
100294406	0	3	0	0	45	0
100294720	2	0	1	4	5	0
1003	3	27	12	16	48	25
100302090	0	0	0	0	0	0
100302111	28	24	9	29	130	41
100302112	0	0	0	0	0	0
100302113	0	0	0	0	0	0
100302114	0	0	0	0	0	0
100302115	0	0	0	0	0	0
100302116	0	0	0	0	2	0
100302117	0	0	0	0	0	0
100302118	0	0	0	0	0	0
100302119	0	0	0	0	0	0
100302121	0	0	0	0	1	0
100302122	0	0	0	0	1	0
100302123	0	0	0	1	2	1
100302124	0	0	0	0	0	0
100302125	0	1	0	0	0	0
100302126	0	0	0	0	0	0
100302127	0	0	0	0	0	0
100302128	0	0	0	0	0	0
100302129	0	0	0	0	0	0
100302130	0	0	0	0	0	0
100302131	0	0	0	0	0	0
100302132	0	0	0	0	0	0
100302133	0	0	0	0	0	0
100302134	0	0	0	0	0	0
100302135	0	0	0	0	1	0
100302136	0	0	0	0	0	0
100302137	0	0	0	1	0	0
100302138	0	0	0	0	0	0
100302139	0	0	0	0	0	0
100302140	0	0	0	0	0	0
100302141	0	0	0	0	0	0
100302142	0	0	0	0	0	0
100302144	0	0	0	0	0	0
100302145	0	0	0	0	0	0
100302146	0	0	0	0	0	0
100302147	0	0	0	0	0	0
100302148	0	0	0	0	0	0
100302149	0	0	0	0	0	0
100302150	0	2	0	1	1	1
100302153	0	0	0	0	0	0
100302155	0	0	0	0	0	0
100302156	0	0	0	0	0	0
100302157	0	0	0	0	0	0
100302158	0	0	0	0	0	0
100302159	0	0	0	0	0	0
100302160	0	0	0	0	0	0
100302161	0	0	0	0	0	0
100302162	0	0	0	0	0	0
100302163	0	1	0	0	0	0
100302164	0	0	0	0	10	0
100302165	1	0	1	1	0	0
100302166	0	0	0	0	0	0
100302167	0	0	0	0	0	0
100302168	0	0	0	0	0	0
100302169	0	0	0	0	1	0
100302170	0	0	0	0	0	0
100302171	0	0	0	0	0	0
100302172	0	0	0	0	0	0
100302174	0	0	0	0	0	0
100302175	0	0	0	0	0	0
100302176	0	0	0	0	1	0
100302177	0	0	0	0	1	0
100302178	0	0	0	0	1	0
100302179	0	0	0	0	0	0
100302181	0	2	0	0	0	0
100302182	0	0	0	0	0	0
100302183	0	0	0	0	0	0
100302184	0	0	0	0	1	0
100302185	0	0	0	0	0	0
100302186	0	0	0	0	0	0
100302187	0	0	0	0	0	0
100302188	0	0	0	0	5	2
100302190	0	0	0	0	0	0
100302191	0	0	0	0	0	0
100302192	0	0	0	0	4	0
100302193	0	0	0	0	0	0
100302195	0	0	0	0	0	0
100302196	1	0	0	0	0	0
100302197	0	0	0	0	0	0
100302198	0	0	0	0	0	0
100302200	0	0	0	1	0	0
100302201	0	0	0	0	0	0
100302202	0	0	0	0	0	0
100302203	0	0	0	0	0	0
100302204	0	0	0	0	0	0
100302205	0	0	0	0	0	0
100302208	0	0	0	0	0	1
100302209	0	0	0	0	0	0
100302210	0	0	0	0	0	0
100302211	0	0	0	0	0	0
100302212	0	0	0	0	0	0
100302213	0	0	0	0	0	0
100302214	0	0	0	0	1	0
100302217	0	0	0	0	0	0
100302218	1	1	0	1	1	0
100302219	1	1	0	0	2	0
100302220	1	0	0	0	2	0
100302222	0	0	0	0	0	0
100302223	0	0	0	0	0	0
100302224	0	0	0	0	0	0
100302225	0	0	0	0	0	0
100302226	0	0	0	0	0	0
100302227	0	0	0	0	0	0
100302228	0	0	0	0	1	1
100302229	0	0	0	0	0	0
100302232	0	0	0	0	0	0
100302233	0	0	0	0	0	0
100302234	0	0	0	0	0	0
100302235	0	0	0	0	0	0
100302236	0	0	0	0	0	0
100302237	0	0	1	0	0	0
100302238	0	0	0	0	0	0
100302239	0	0	0	0	0	0
100302240	0	0	0	0	3	0
100302242	0	0	0	0	0	0
100302246	0	0	0	0	0	0
100302250	0	0	0	0	0	0
100302251	0	0	0	0	0	0
100302254	7	16	8	38	27	13
100302255	0	0	0	0	0	0
100302256	0	0	0	0	0	0
100302257	0	0	1	3	0	1
100302258	0	0	0	0	0	0
100302259	0	0	0	0	0	0
100302260	0	0	0	0	3	1
100302261	0	0	0	0	0	0
100302263	0	0	0	0	0	0
100302265	0	0	0	0	0	0
100302266	0	0	0	0	0	0
100302267	0	0	0	0	4	0
100302268	0	0	0	0	0	0
100302270	0	0	0	0	1	0
100302273	2	2	1	3	12	4
100302274	0	0	0	0	0	0
100302275	0	0	0	0	0	0
100302276	0	0	0	0	0	0
100302277	0	0	0	0	0	0
100302278	0	0	0	0	0	0
100302279	0	0	0	0	0	0
100302280	0	0	0	0	0	0
100302281	0	0	0	0	0	0
100302282	0	0	0	0	0	0
100302283	0	0	0	0	0	0
100302284	0	0	0	0	1	0
100302285	27	27	0	1	26	22
100302286	0	1	0	0	0	0
100302287	0	0	0	0	0	0
100302288	0	0	0	0	0	0
100302289	0	1	0	0	0	0
100302290	0	0	0	0	0	0
100302401	6	19	3	12	32	15
100302526	0	0	0	0	0	0
100302640	28	34	4	12	38	31
100302650	3	6	5	6	24	5
100302652	0	0	0	0	0	0
100302691	1	2	0	2	20	8
100302692	20	37	21	63	62	44
100302736	0	0	0	0	0	0
100302738	0	0	0	0	0	0
100302739	0	0	0	0	0	0
100302740	1	0	0	0	2	0
100302741	0	1	0	0	0	0
100302742	0	1	0	5	5	2
100302743	0	0	0	0	1	2
100302746	2	1	1	2	0	1
100303453	0	0	0	0	4	0
100303728	19	43	3	39	82	34
100303749	2	1	0	0	12	0
100303755	68	99	53	165	113	96
100306951	61	87	24	70	127	72
100306975	5	8	1	0	16	4
100309464	2	2	0	0	7	2
100310782	1	1	1	0	2	0
100310812	0	1	0	1	1	0
100312957	0	0	0	0	0	0
100313769	0	0	0	0	4	0
100313770	1	1	0	0	3	0
100313771	0	0	0	0	1	0
100313772	0	0	0	0	0	0
100313773	0	0	0	0	0	0
100313774	0	0	0	0	1	0
100313777	0	0	0	1	0	0
100313778	0	0	0	0	1	0
100313779	1	0	0	0	0	0
100313780	0	0	0	0	1	0
100313781	0	0	0	0	0	0
100313805	1	0	0	0	1	0
100313806	0	0	0	0	0	0
100313822	0	0	0	0	2	0
100313824	0	0	0	0	0	0
100313829	0	0	0	0	4	0
100313830	1	0	0	0	0	0
100313835	0	0	0	0	0	0
100313837	0	0	0	0	0	0
100313838	0	0	0	0	1	0
100313839	0	0	0	0	0	0
100313840	1	0	0	0	1	0
100313841	0	0	0	0	0	0
100313842	2	0	0	3	0	3
100313843	0	0	0	0	0	0
100313884	0	0	0	0	0	0
100313886	0	0	0	0	0	0
100313887	0	0	0	0	0	0
100313892	0	0	0	0	0	0
100313895	0	0	0	0	2	0
100313896	2	0	0	0	0	2
100313903	0	0	1	0	2	0
100313914	0	0	0	1	0	0
100313921	1	1	0	0	2	0
100313923	0	0	0	0	0	0
100313938	0	0	0	0	0	0
100316868	1	0	0	0	4	0
100316904	0	1	0	10	3	1
100322895	0	0	0	2	3	0
100329108	3	1	0	4	4	6
100329109	25	25	7	22	82	20
100335030	6	7	0	18	14	2
100337591	0	2	0	2	5	1
100337616	1	0	0	0	7	5
10036	7	8	11	23	22	5
100379132	0	1	0	7	2	6
100379141	0	0	0	1	0	0
100379220	0	0	5	1	5	4
100379224	10	13	13	15	26	11
100379249	2	0	0	0	3	0
100379250	0	1	0	0	3	0
100379295	0	0	0	0	0	0
100379661	0	1	1	2	8	1
10038	230	308	161	399	460	395
100381270	8	17	8	21	29	19
10039	55	98	56	347	246	163
1004	22	20	14	53	25	18
10040	365	460	274	704	980	546
10042	336	516	129	572	1014	603
100422737	70	133	214	100	199	143
100422821	0	0	0	0	0	0
100422822	0	1	1	0	0	0
100422823	0	0	0	0	0	0
100422824	3	2	0	0	13	6
100422825	0	0	0	0	0	0
100422826	0	0	0	0	0	0
100422827	0	0	0	0	0	0
100422828	0	0	0	0	0	0
100422829	0	0	0	0	0	0
100422831	0	0	0	0	0	0
100422832	0	0	0	0	0	0
100422833	0	0	1	0	0	0
100422834	0	0	0	0	0	0
100422835	0	0	0	0	0	0
100422836	0	0	0	0	0	0
100422837	0	0	0	1	0	0
100422839	0	0	0	0	0	0
100422840	0	0	0	0	0	0
100422841	0	0	0	0	0	0
100422842	0	1	0	0	0	1
100422843	0	0	0	2	2	2
100422844	0	0	0	0	0	0
100422845	0	0	0	0	0	0
100422846	0	0	0	0	0	0
100422847	0	0	0	0	0	0
100422848	0	0	0	0	0	0
100422849	0	0	0	0	0	0
100422850	0	0	0	0	0	0
100422851	0	0	0	0	0	0
100422853	0	0	0	0	0	0
100422854	0	0	0	0	0	0
100422855	0	0	0	0	0	0
100422856	0	0	0	0	0	0
100422857	0	0	0	0	0	1
100422858	0	0	0	0	0	0
100422859	0	0	0	0	0	0
100422860	0	0	0	0	1	0
100422861	0	0	0	0	0	0
100422862	0	0	0	1	0	0
100422863	0	0	0	0	0	0
100422864	0	0	0	0	0	0
100422865	0	0	0	0	0	0
100422866	0	0	0	0	0	2
100422867	0	0	0	0	0	0
100422868	0	0	0	0	0	0
100422869	0	0	0	0	0	0
100422870	0	0	0	0	0	0
100422871	0	0	0	0	0	0
100422872	4	1	0	0	4	4
100422873	0	0	0	0	0	0
100422874	0	0	0	0	1	1
100422875	0	0	0	0	0	0
100422876	0	0	0	0	0	0
100422877	0	0	0	0	0	0
100422878	1	0	0	1	3	2
100422879	0	0	0	0	0	0
100422880	0	0	0	0	0	0
100422881	0	0	0	0	0	0
100422882	0	0	0	0	0	0
100422883	0	0	1	0	0	0
100422884	0	1	0	0	2	0
100422885	6	13	1	0	8	13
100422886	0	0	0	0	0	0
100422887	0	0	0	0	0	0
100422888	0	0	0	0	0	0
100422889	0	0	0	0	0	0
100422890	0	0	0	0	0	0
100422891	0	0	0	0	0	0
100422892	0	0	0	0	0	0
100422893	0	0	0	0	0	0
100422894	0	0	0	0	0	0
100422895	0	0	0	0	0	0
100422896	0	0	0	0	0	0
100422897	0	0	0	0	0	0
100422898	0	0	0	0	0	0
100422899	0	0	0	0	0	0
100422900	0	0	0	0	0	0
100422901	0	0	0	0	1	0
100422902	0	0	0	0	0	0
100422903	0	0	0	1	0	0
100422904	0	0	0	0	0	0
100422905	0	0	0	0	0	0
100422906	0	0	0	0	0	0
100422907	0	0	0	0	0	0
100422908	0	0	0	0	0	0
100422909	0	0	0	0	1	0
100422910	0	0	0	0	0	0
100422911	0	0	0	0	0	0
100422912	0	0	0	0	0	0
100422913	0	3	0	2	7	5
100422914	0	0	0	0	0	0
100422915	0	0	0	0	0	0
100422916	0	0	0	0	0	0
100422917	0	0	0	0	0	0
100422918	0	0	0	0	0	0
100422919	0	0	0	0	0	0
100422923	0	0	0	0	0	0
100422924	0	0	0	0	0	0
100422925	0	0	0	0	0	0
100422926	0	0	0	0	0	0
100422927	0	0	0	0	0	0
100422928	0	0	0	0	0	0
100422929	0	0	0	0	0	0
100422930	0	0	0	0	0	0
100422931	0	0	0	0	0	0
100422932	0	0	0	0	0	0
100422933	0	0	0	0	0	0
100422934	0	0	0	0	0	0
100422935	0	0	0	0	0	0
100422936	0	0	0	0	0	0
100422937	0	0	0	0	3	0
100422938	0	0	0	0	0	0
100422939	0	0	0	0	0	0
100422940	0	0	0	0	1	0
100422941	0	0	0	0	0	0
100422942	0	0	0	0	0	0
100422943	0	0	0	0	0	0
100422944	0	0	0	0	0	0
100422945	0	0	0	0	0	0
100422946	0	0	0	0	0	0
100422947	0	0	0	0	0	0
100422948	3	7	0	8	6	2
100422949	0	0	0	0	0	0
100422950	0	0	0	0	0	0
100422951	0	0	0	0	1	0
100422952	0	0	0	0	0	0
100422953	0	0	0	0	2	0
100422954	0	0	0	0	0	0
100422955	0	0	0	0	0	0
100422956	0	0	0	0	0	0
100422957	0	0	0	0	0	0
100422959	0	0	0	0	0	0
100422960	0	0	0	0	0	0
100422961	0	0	0	0	0	0
100422962	0	0	0	0	0	0
100422963	0	0	0	0	0	0
100422964	0	0	0	0	0	0
100422965	2	0	1	2	1	1
100422966	0	0	0	0	0	0
100422967	1	1	0	0	4	0
100422968	0	0	0	0	0	0
100422969	0	0	0	0	0	0
100422970	1	0	0	0	3	1
100422971	0	0	0	0	0	0
100422973	0	0	0	0	0	0
100422974	0	0	0	0	0	0
100422975	0	0	0	0	0	0
100422976	0	1	0	1	0	0
100422977	0	0	0	0	0	0
100422978	0	0	0	0	0	0
100422979	0	0	0	0	0	0
100422980	0	0	0	0	0	0
100422981	0	0	0	1	1	1
100422982	0	0	0	0	0	0
100422983	1	0	0	0	0	0
100422984	2	1	0	2	5	1
100422985	0	0	0	0	0	0
100422986	0	0	0	0	0	0
100422987	0	0	0	0	0	0
100422988	0	0	0	0	0	0
100422989	0	0	0	1	3	0
100422990	0	0	0	0	0	1
100422991	0	0	0	0	0	0
100422992	0	0	0	0	0	0
100422993	0	0	0	0	0	0
100422994	0	0	0	0	0	0
100422995	0	0	0	1	0	0
100422996	0	0	0	0	0	0
100422997	0	0	0	0	0	0
100422998	0	0	0	0	0	0
100422999	0	0	0	0	1	0
100423000	0	0	0	0	1	0
100423001	0	0	0	0	0	0
100423002	0	0	0	0	0	0
100423003	0	0	0	0	0	0
100423005	0	0	0	0	0	0
100423006	0	0	0	0	0	0
100423008	0	0	0	0	0	0
100423009	0	0	0	0	0	2
100423010	0	0	0	0	0	0
100423011	0	0	0	0	0	0
100423012	0	0	0	0	0	0
100423013	0	0	0	0	0	0
100423014	0	0	0	0	0	0
100423015	0	0	0	0	0	0
100423016	3	1	0	1	3	4
100423017	0	0	0	0	0	1
100423018	0	0	0	0	0	0
100423019	0	0	0	0	0	0
100423020	0	0	0	1	0	0
100423021	0	0	0	0	0	0
100423023	0	0	0	0	0	0
100423024	0	0	0	0	0	0
100423025	0	0	0	3	1	1
100423026	0	0	0	0	0	0
100423027	0	0	0	0	0	0
100423028	0	0	0	0	0	0
100423029	0	0	0	0	0	0
100423030	0	0	0	0	0	0
100423031	0	0	0	0	0	0
100423032	0	0	0	0	0	0
100423033	0	0	0	0	0	0
100423034	0	0	0	0	0	0
100423035	0	0	0	0	0	0
100423036	0	0	0	0	0	0
100423037	0	0	0	0	0	0
100423039	0	0	0	0	0	0
100423040	0	0	0	0	1	0
100423041	0	0	1	0	0	0
100423042	0	0	0	0	0	0
100423043	0	0	0	0	0	0
100423062	0	0	0	0	1	0
10043	244	477	968	2595	1080	637
100431172	0	0	0	0	4	0
10044	23	51	31	192	118	57
10045	11	21	57	91	33	28
10046	18	42	44	71	115	38
100462977	20	21	10	45	27	5
100462981	181	96	236	43	55	63
100462983	3	3	1	6	12	2
100463285	4	7	0	1	1	1
100463289	0	1	0	0	0	0
100463482	1	0	0	2	2	4
100463486	1269	230	139	311	193	186
100463487	14	16	11	27	30	11
100463488	13	6	3	13	3	6
10047	3	0	0	1	7	1
10048	86	107	20	103	204	122
10049	314	561	156	461	940	617
100498859	4	13	1	13	23	20
100499177	102	228	36	95	461	252
100499183	0	1	0	0	6	0
100499194	0	3	0	4	0	0
100499227	0	1	15	6	4	5
100499405	189	315	891	736	307	353
100499441	0	0	0	0	0	0
100499466	614	481	97	326	844	467
100499467	103	142	29	332	245	144
100499483	0	0	0	0	0	0
100499484	5	7	4	13	16	4
100499489	7	6	1	20	10	3
1005	0	0	0	0	10	1
10050	7	16	1	26	64	21
100505470	0	0	0	0	0	1
100505473	0	0	1	2	1	0
100505474	0	0	0	0	1	1
100505475	0	0	1	1	1	0
100505476	0	0	0	0	1	0
100505477	2	1	0	1	21	3
100505478	0	2	0	2	1	0
100505479	307	80	54	282	101	78
100505480	9	3	3	5	16	7
100505481	6	12	1	8	12	15
100505483	16	25	2	15	62	20
100505484	0	0	1	1	0	1
100505485	5	9	0	4	8	9
100505487	698	1196	145	279	1354	1063
100505488	2	0	0	0	3	1
100505490	15	29	22	41	49	30
100505491	0	0	0	0	0	0
100505492	0	0	0	0	1	0
100505493	6	14	1	7	19	12
100505494	56	115	39	86	441	136
100505495	37	188	13	53	223	204
100505497	0	3	3	1	6	3
100505498	5	5	0	3	15	9
100505499	4	3	2	10	7	4
100505500	0	0	2	10	14	10
100505501	60	94	11	86	167	105
100505502	0	0	0	0	0	0
100505503	3	5	5	2	0	9
100505504	1	4	14	3	1	4
100505505	1	2	0	0	0	0
100505506	6	13	11	22	9	9
100505507	0	0	0	0	0	0
100505508	1	1	0	0	2	0
100505509	0	1	1	0	0	0
100505510	18	9	2	10	40	12
100505512	0	0	0	0	2	1
100505514	0	0	0	0	0	0
100505515	0	0	0	0	0	0
100505516	17	21	2	6	47	17
100505517	0	0	0	2	0	0
100505518	7	3	1	0	36	5
100505519	14	11	1	7	20	7
